# Flux (atmospheric extinction and telluric absorption corrected), Flux uncertainty (atmospheric extinction and telluric absorption corrected), Sky flux (atmospheric extinction and telluric absorption corrected)
7.257086511415892904e-14,4.595704383147962963e-16,4.748173395291810557e-14
7.133166011318913422e-14,4.665760747006118024e-16,4.835438576205290281e-14
6.976881092766296489e-14,4.686516864753926721e-16,4.953440869106873420e-14
6.877474723960744120e-14,4.753408285768851624e-16,5.030358186511119990e-14
6.777732153152551537e-14,4.781266396678727507e-16,5.041183630277892723e-14
6.800870785917418988e-14,4.845368921869637699e-16,5.056800165676153922e-14
6.887290681478757766e-14,4.891087091584599590e-16,5.042729408470451468e-14
7.062223829650786804e-14,4.862023167138134011e-16,4.903616996496476890e-14
7.207482559771813912e-14,4.837934611272919824e-16,4.814421671104307941e-14
7.323118121974701494e-14,4.800490681798006395e-16,4.725313158433072178e-14
7.337698334099154373e-14,4.813025596209141580e-16,4.698688476127018866e-14
7.332300313322877998e-14,4.726417923434843731e-16,4.689830566890390441e-14
7.313822404813649037e-14,4.660468402771001399e-16,4.703413810509561768e-14
7.288502929707896907e-14,4.595751729678170454e-16,4.706947538899152953e-14
7.285948730265007315e-14,4.549697266063347082e-16,4.720423270682335828e-14
7.234052141321519833e-14,4.531291018087120113e-16,4.773977860926604452e-14
7.184603510186890805e-14,4.524339987936133657e-16,4.800678568573109975e-14
7.154564342262020514e-14,4.525905472325675981e-16,4.827449779346713697e-14
6.957894257735271184e-14,4.612443311394781081e-16,4.956884744318762569e-14
6.771223531800997930e-14,4.727208336571158346e-16,5.099037696677744544e-14
6.619586376278971322e-14,4.811880264746342523e-16,5.119109562925525920e-14
6.551303074207178556e-14,4.827652020164531432e-16,5.130492670130078058e-14
6.718626343601505912e-14,4.953770523351143776e-16,5.123911004224386797e-14
6.867194541807879474e-14,4.938892416240912157e-16,5.014029043128523863e-14
7.016482547292388918e-14,4.894682119979818082e-16,4.908979221007680989e-14
7.169575785612654472e-14,4.820712525841089741e-16,4.799726394749883696e-14
7.193542323057832924e-14,4.790782052576293641e-16,4.808824622269135702e-14
7.140218346165188610e-14,4.708703139878318403e-16,4.800309804976246425e-14
7.031115115459493338e-14,4.661173475980964839e-16,4.869534724155199394e-14
6.994307000008253930e-14,4.597142574701124783e-16,4.887996730158374738e-14
6.930517661838062398e-14,4.570918584800848899e-16,4.940092670669271175e-14
6.843251690185949316e-14,4.602264798411530243e-16,5.014820720994924049e-14
6.756708334669715851e-14,4.667120956789722481e-16,5.073438668140496860e-14
6.641084307897297649e-14,4.702022077689398652e-16,5.072919290879425187e-14
6.641420410586388863e-14,4.782946002494264663e-16,5.090613362057803908e-14
6.781612122869976888e-14,4.813685524235508336e-16,5.058742457724043389e-14
6.784403068993000870e-14,4.883880584033889036e-16,5.049311858229872629e-14
6.787142309470094183e-14,4.910932240800891526e-16,5.027683297891048882e-14
6.789829063174203820e-14,4.765024460832672520e-16,5.009213891934629078e-14
6.792462871621381053e-14,4.371339328697607481e-16,4.990362065315835651e-14
6.795042982850306707e-14,3.868278620183097543e-16,4.956161012636226369e-14
6.797569007842411855e-14,3.429518360152420905e-16,4.932021612490760829e-14
6.800040337119626231e-14,3.228730431392863724e-16,4.924751554734040200e-14
6.802456207257861978e-14,3.245261422649889432e-16,4.908732911650730592e-14
6.804816278386212773e-14,3.438918471754457770e-16,4.918918508264505513e-14
6.807119848270032066e-14,3.725404583514392208e-16,4.931050177203771267e-14
6.809366404829747235e-14,3.935415234023167079e-16,4.945743734025263324e-14
6.811555580401577175e-14,3.932441517296492702e-16,4.933581256056224091e-14
6.813686626146093868e-14,3.862606427386426234e-16,4.918608669235493193e-14
6.815759091780490446e-14,3.874925936272988371e-16,4.929109915570959533e-14
6.817772547325962416e-14,3.944053977848612462e-16,4.929094874538005683e-14
6.819726480197152360e-14,4.031760059321675519e-16,4.930451635351073217e-14
6.821620283959805395e-14,4.097350861221049645e-16,4.928704728665157946e-14
6.823453608742590164e-14,4.143831271943960441e-16,4.931356503338588296e-14
6.825225917163714019e-14,4.171079704889265800e-16,4.937990034202037604e-14
6.826936776134338204e-14,4.161691542546745239e-16,4.927084884418839675e-14
6.828585676750059029e-14,4.173268659077842421e-16,4.926700245645878566e-14
6.830172305139281962e-14,4.169014439353296724e-16,4.934409253576798788e-14
6.831696154086037016e-14,4.178267779631823584e-16,4.918016460510622128e-14
6.833156715351499485e-14,4.229135161960348252e-16,4.919561126275819779e-14
6.834553753070315344e-14,4.304754454338687425e-16,4.917948311455137875e-14
6.835886772301816331e-14,4.397138002279410687e-16,4.920001620577442850e-14
6.837155336101898212e-14,4.533264717705705505e-16,4.913617776996966164e-14
6.838359152239087161e-14,4.650114598042108076e-16,4.926903301534765343e-14
6.839497910090811368e-14,4.714127789303252163e-16,4.940668707006592935e-14
6.840571155147847632e-14,4.778160763431902670e-16,4.943456127144782298e-14
6.841578507414448928e-14,4.823724794701049072e-16,4.941551146515530336e-14
6.842519694783764411e-14,4.837339352906650251e-16,4.949369492183368164e-14
6.847556838666927780e-14,4.816684064867092382e-16,4.954584342148219534e-14
7.017399084060483549e-14,4.702834471472256356e-16,4.900928653580988315e-14
6.978717141165214108e-14,4.607839086746534805e-16,4.901590548326146750e-14
6.870597404847268535e-14,4.500601450060040539e-16,4.937595015582113592e-14
6.807096435481104063e-14,4.440145465200367619e-16,4.976966699840808712e-14
6.754878869210066905e-14,4.414599280454179782e-16,5.011920029187623539e-14
6.684834978023080582e-14,4.431401513227944680e-16,5.060966954115857588e-14
6.532296094691089463e-14,4.526660842141127378e-16,5.175710138331240779e-14
6.387602280129822330e-14,4.598817554036861279e-16,5.227988903496777441e-14
6.356710288355748986e-14,4.674087569118856207e-16,5.235145841666221432e-14
6.427405157881667683e-14,4.790927125071782059e-16,5.232024059478107201e-14
6.511877385235169156e-14,4.835513361127897687e-16,5.146957752081457235e-14
6.645786040728905764e-14,4.837173652895533479e-16,5.046800081034445799e-14
6.762183171717398297e-14,4.821730072046535876e-16,4.977306659308480334e-14
6.728273151609856411e-14,4.796824932280344849e-16,4.998076831131818749e-14
6.738064343791390788e-14,4.755744002379757200e-16,5.026190984562576028e-14
6.751320798822932198e-14,4.684472781754961170e-16,5.023455643797528219e-14
6.736239130660942830e-14,4.571851506915845200e-16,4.994900243616917869e-14
6.747062928781544272e-14,4.483617671448862070e-16,4.978895226300664964e-14
6.763385768034132839e-14,4.435834940939291688e-16,4.968468389901432329e-14
6.673598659537036919e-14,4.387452756529630904e-16,4.990992876876192133e-14
6.530550316541827227e-14,4.423115752094443405e-16,5.083870875968771831e-14
6.405504307916093903e-14,4.476876655685488273e-16,5.185396790502156978e-14
6.200298075548964739e-14,4.588921745780289842e-16,5.366751556747860258e-14
6.050788661951349784e-14,4.737917990978989252e-16,5.510660265444156699e-14
5.965212503498108959e-14,4.799722904476141426e-16,5.519536039809732108e-14
5.989165506196542439e-14,4.903046977091012321e-16,5.535019067104670255e-14
6.188427925586424838e-14,4.932150198738371450e-16,5.419076689342319540e-14
6.369659108734772589e-14,4.892069233894381833e-16,5.238546790133561410e-14
6.601750862869169747e-14,4.795615082739483490e-16,5.058914630032443752e-14
6.706885443735362685e-14,4.706267418591738846e-16,4.958194672709259000e-14
6.745983434976608411e-14,4.646626101344830986e-16,4.943572599919326180e-14
6.667995388549572416e-14,4.553320200541032131e-16,4.968256888422233779e-14
6.473060544498164767e-14,4.529616339083754328e-16,5.110554369395458050e-14
6.285557673650007766e-14,4.538969848441443469e-16,5.267123726493655826e-14
6.158625315969862224e-14,4.517073145939986223e-16,5.345330197235341101e-14
6.111524666340929577e-14,4.457932092489141982e-16,5.348949283938383421e-14
6.145376460176172526e-14,4.494825165600208561e-16,5.351980573409903862e-14
6.107733858201548248e-14,4.556946958995720684e-16,5.377437036762590231e-14
6.111100894548274974e-14,4.654066492419123763e-16,5.370602849284290266e-14
6.067884358909181429e-14,4.768311793326015704e-16,5.376317695581520515e-14
6.074889442175873082e-14,4.931881213585800734e-16,5.365808005385959231e-14
6.168529533061329200e-14,4.917157209274076708e-16,5.298699009227523338e-14
6.259994433565992725e-14,4.911899225187988654e-16,5.266568117952614317e-14
6.315991076174313282e-14,4.881702794099825806e-16,5.224164737759522702e-14
6.347521940871579650e-14,4.802571454917773274e-16,5.200023500318725798e-14
6.381801854985154097e-14,4.724786999316964541e-16,5.210363482630142612e-14
6.402396610285532665e-14,4.622972354699418386e-16,5.208169212279880480e-14
6.283204451323905821e-14,4.501929974562506393e-16,5.204332783359899836e-14
6.123019398981402405e-14,4.475921087588318468e-16,5.313145736482683106e-14
5.952785365256199901e-14,4.493279619697280135e-16,5.438372461136884492e-14
5.816468495552326230e-14,4.532196802055936736e-16,5.552932517139219857e-14
5.688713701529384419e-14,4.612324121037097704e-16,5.668866986865791789e-14
5.622659217220344985e-14,4.710080203276605726e-16,5.739121139889116305e-14
5.570633706055339857e-14,4.828091225701049942e-16,5.794953927021788759e-14
5.541487290012799483e-14,4.927974203034498542e-16,5.805317306657787174e-14
5.546574282681254181e-14,5.037702971567141069e-16,5.803338578383109912e-14
5.636316955996830321e-14,5.085759247354582730e-16,5.737256648477092149e-14
5.778978414738558413e-14,5.076796797141548275e-16,5.588545082135892099e-14
5.927317603866190140e-14,5.003710202316945588e-16,5.458822131557139398e-14
6.075596047584903246e-14,4.953210760632451026e-16,5.410690410327106038e-14
6.106395341132622070e-14,4.892157840631158139e-16,5.437125669073572846e-14
5.974103287387514180e-14,4.753771094332824966e-16,5.457096640652627546e-14
5.896714339921308612e-14,4.671287842313864736e-16,5.526450107987413566e-14
5.782676191289625764e-14,4.611570495790611802e-16,5.613791866442910722e-14
5.718815285489228507e-14,4.555179409749002706e-16,5.634020527574166310e-14
5.656012375889777578e-14,4.537657210402508160e-16,5.660887477486994476e-14
5.491561504121009531e-14,4.613095207580648439e-16,5.817643214823241334e-14
5.382949224629924934e-14,4.652866131422741130e-16,5.851994683962301565e-14
5.335653698412956180e-14,4.700624468859535735e-16,5.855109107960206032e-14
5.427625400477426432e-14,4.806220099025812407e-16,5.854686445890220867e-14
5.501679680626114908e-14,4.843120826581038917e-16,5.763013629120836016e-14
5.599310695075151995e-14,4.882230904072166150e-16,5.647955351168641683e-14
5.704705675498071186e-14,4.903584614137485178e-16,5.558469824852505697e-14
5.745186880630122083e-14,4.948639686847985696e-16,5.531722760937536436e-14
5.756016439259931572e-14,4.977665562704988755e-16,5.527303953346936709e-14
5.761336540447640075e-14,4.963244119135852983e-16,5.521131180981207546e-14
5.765613107611048637e-14,4.950656240777257305e-16,5.534785043910608903e-14
5.819088447166436025e-14,4.861985535576146299e-16,5.488531175971010162e-14
5.945517079431047479e-14,4.843282856591131422e-16,5.459738954832727446e-14
5.896844964101341019e-14,4.655516262691494454e-16,5.435141906367998260e-14
5.803820092141553212e-14,4.522199217585788173e-16,5.419307065847536531e-14
5.702745493114984373e-14,4.468602738647382190e-16,5.510183984710340536e-14
5.571032964824593844e-14,4.463437115607880175e-16,5.631606586368150498e-14
5.417906856691359560e-14,4.496395759465304585e-16,5.801197995214988778e-14
5.362140258643620835e-14,4.484619329029890425e-16,5.819107178014478005e-14
5.376424950703545087e-14,4.532339986406099802e-16,5.824249498663901727e-14
5.300930788897362521e-14,4.600459599271479940e-16,5.854293517135802322e-14
5.295761063847948340e-14,4.694168093702628173e-16,5.854739139975936264e-14
5.266750804351756088e-14,4.806751267894601071e-16,5.868321687580239897e-14
5.299288615079571083e-14,4.937719475120449980e-16,5.870174874872293597e-14
5.385434282562419611e-14,4.986445391733760511e-16,5.794264561042850820e-14
5.497934129690816211e-14,4.978433404546861236e-16,5.682238311701264490e-14
5.624687522622926012e-14,4.918941642602202762e-16,5.564086433337425221e-14
5.740179502139366690e-14,4.839414152074883374e-16,5.468156205217761094e-14
5.748441360018738183e-14,4.768286453947108404e-16,5.458191160625917818e-14
5.707713352817634132e-14,4.654853203785185870e-16,5.445748999850779044e-14
5.617203553494844869e-14,4.571294726629288576e-16,5.514866458570800289e-14
5.458283096872511176e-14,4.539999831116951553e-16,5.667756733493698084e-14
5.296485161831060358e-14,4.534698452896364729e-16,5.823597787579087615e-14
5.187000207955453062e-14,4.534934836851278883e-16,5.910652416269931270e-14
5.176396580219363685e-14,4.521767618025615404e-16,5.925728041802859112e-14
5.172579812503975784e-14,4.534271029244173068e-16,5.912290768722494208e-14
5.144844658273114676e-14,4.564177251753567235e-16,5.921148446527797986e-14
5.153795583738676508e-14,4.617608828873162803e-16,5.932313054671106172e-14
5.176548970731315495e-14,4.685740152727975737e-16,5.917576604785485080e-14
5.210812062663027400e-14,4.761244924343450925e-16,5.857874340818051950e-14
5.216243298872386377e-14,4.862081321163227146e-16,5.828497008947009859e-14
5.296354239857913089e-14,4.919108476217945873e-16,5.736997119723755253e-14
5.294857317200178885e-14,5.066093891489932970e-16,5.745295094960952442e-14
5.337836026949107332e-14,5.018614420907630923e-16,5.675368205583804016e-14
5.375944169067123922e-14,5.000505423738788030e-16,5.626675495628333564e-14
5.436085218331730150e-14,4.929865069079378889e-16,5.564516720792283362e-14
5.473853328196339379e-14,4.850277471042611486e-16,5.564059263408314313e-14
5.457340584394147744e-14,4.752778736111506123e-16,5.555954048263176567e-14
5.355691950937394919e-14,4.647485097058960693e-16,5.626478848942649102e-14
5.276574857223329582e-14,4.574776869786533776e-16,5.700895123544990803e-14
5.179565379840861270e-14,4.525624536731683534e-16,5.777366160005207728e-14
5.058405126904188919e-14,4.530475817916778263e-16,5.912670627110649829e-14
4.977600164654734746e-14,4.535646033023302888e-16,5.999182838735183726e-14
4.907665893000025047e-14,4.563007492703796914e-16,6.064106356726685915e-14
4.835100331781497477e-14,4.609688017585035784e-16,6.110912480920879383e-14
4.787213329999542435e-14,4.679882058903066088e-16,6.118067729031438997e-14
4.832828667556712556e-14,4.820603092535624873e-16,6.129391146903948396e-14
4.854410375240985825e-14,4.995453947661830504e-16,6.076472230151619997e-14
4.862954689334075148e-14,5.029723640052886366e-16,6.058815265397639553e-14
4.881808078139352803e-14,5.117110188929042241e-16,6.022053038763461193e-14
4.922671300036262418e-14,5.205617954467935549e-16,6.022010426199214330e-14
4.877552355409760343e-14,5.215620004744665776e-16,6.025797554752292651e-14
4.791640232627665397e-14,5.262058708635456994e-16,6.140971263077362330e-14
4.715864389982035344e-14,5.266285905660219953e-16,6.240741400028939935e-14
4.714511728660018628e-14,5.161906808062499516e-16,6.228748492866803881e-14
4.711782857039499542e-14,5.068549396459266264e-16,6.223279608898704911e-14
4.556992443234408237e-14,5.119260793289168500e-16,6.445777490467351856e-14
4.395902485124622989e-14,5.036354944667644992e-16,6.691323463145704069e-14
4.305161832473789459e-14,5.014638875564176139e-16,6.826286766227865515e-14
4.264915786328134916e-14,4.991772863664497273e-16,6.906371365743895516e-14
4.197452707675828876e-14,5.013027230180439543e-16,7.002358797040826110e-14
4.153835662124399715e-14,5.037239830435119518e-16,7.065973566925244134e-14
4.130385691226695862e-14,5.054787837946834520e-16,7.067873496456425660e-14
4.149049882736225288e-14,5.116063758428000650e-16,7.076644811012770230e-14
4.146692215450827631e-14,5.202683975517548605e-16,7.062015230688594231e-14
4.158727740108207149e-14,5.311063399651903631e-16,7.038126126187438626e-14
4.195175625155990442e-14,5.410659154001653531e-16,6.977764839479101976e-14
4.275054974290067280e-14,5.540297641270197944e-16,6.834892820664308369e-14
4.494219795410087690e-14,5.365027034738936021e-16,6.469277383536694334e-14
4.762085657566925808e-14,5.206531072242261811e-16,6.073921880455494948e-14
4.975261908827959181e-14,5.045532709216890947e-16,5.777355452372420620e-14
5.052513584468727778e-14,4.972493856351655143e-16,5.700637666885329820e-14
5.038172870180210873e-14,4.887494106584072847e-16,5.714267863994964595e-14
4.913302948686048828e-14,4.748245240263024433e-16,5.714937016924456743e-14
4.617257226912185224e-14,4.808587063208828247e-16,6.047248250507898747e-14
4.184843251070139145e-14,4.992869915853482448e-16,6.674635851369871678e-14
3.900228894687740213e-14,4.918894721581605256e-16,6.890327540371857568e-14
3.928851244776001078e-14,4.843610447528151240e-16,6.881053795772333173e-14
4.133857267149043301e-14,4.941508433434587565e-16,6.859838554738644191e-14
4.335381563125528170e-14,4.662401810240721359e-16,6.565268474230518650e-14
4.412896167776743646e-14,4.556191731301787210e-16,6.429482412717650650e-14
4.434681164108841484e-14,4.543806293781416235e-16,6.372161757572417933e-14
4.481988034067968692e-14,4.601949214349619394e-16,6.366164772656824857e-14
4.404752789313793807e-14,4.636021203267062435e-16,6.340616235565526456e-14
4.358665973665134757e-14,4.703496258968812158e-16,6.356133394363625024e-14
4.396452134367865373e-14,4.894138108222165113e-16,6.361872998426962077e-14
4.447258593598457519e-14,4.875333119838062547e-16,6.281483120570051138e-14
4.562277930886935910e-14,4.892661692577806535e-16,6.129032369253907828e-14
4.583545319054843815e-14,4.993099867088755810e-16,6.146457554692563448e-14
4.561039865044400564e-14,5.068226290387028174e-16,6.145575205568944510e-14
4.572916972442481782e-14,5.139078695321891060e-16,6.165516951108719513e-14
4.612227836219913280e-14,5.158308027736577174e-16,6.158085935561196226e-14
4.731592539663437438e-14,5.066119314726085698e-16,6.001267109532662706e-14
4.828243219480698025e-14,4.942954686725658009e-16,5.879881650124273463e-14
4.924892800568168755e-14,4.799208148561670579e-16,5.767509428027776088e-14
5.011814812221725849e-14,4.727988007441538210e-16,5.753800219376341730e-14
5.014065691404372457e-14,4.619799542283668043e-16,5.749368679628129255e-14
4.858574712400820858e-14,4.510907608652682574e-16,5.810166512912536920e-14
4.670798467077441735e-14,4.520314122237565038e-16,6.017951620009395100e-14
4.488525461375308402e-14,4.532233794658264662e-16,6.245349386714552770e-14
4.365219923465513028e-14,4.543470157339892416e-16,6.402257592342800281e-14
4.283290392146243450e-14,4.557160579036378966e-16,6.510581453128208902e-14
4.264659823989924070e-14,4.560587148862771157e-16,6.517417363828982636e-14
4.269179780102506837e-14,4.601832093158446314e-16,6.524451242271513300e-14
4.245164640886357656e-14,4.665716531286278773e-16,6.546741892291843365e-14
4.194443064299241423e-14,4.745437531052164833e-16,6.576392308312508446e-14
4.217295650953552294e-14,4.880613203821337338e-16,6.624384048345924337e-14
4.223399656666943418e-14,5.033654511069189368e-16,6.689229409679835418e-14
4.378636958483383282e-14,5.051164915056770694e-16,6.473930001145795561e-14
4.498909338995491513e-14,5.071561511293529385e-16,6.307390674481839082e-14
4.650893308899750612e-14,5.036677277254218086e-16,6.087525166857021150e-14
4.700713361230894225e-14,5.155364537792601713e-16,6.068114041032492364e-14
4.627620009758896856e-14,5.019909466040690997e-16,6.036681624345520261e-14
4.587457722047713202e-14,4.959741439807276098e-16,6.059457554147659954e-14
4.590342229520928354e-14,4.874903900825175999e-16,6.050653791638869974e-14
4.516528422405054059e-14,4.796475785605323306e-16,6.113117003117303589e-14
4.455735303629242157e-14,4.710983683729853292e-16,6.176644932368403110e-14
4.403512774642075754e-14,4.707281623155209276e-16,6.242217564958614323e-14
4.339868677534384293e-14,4.564240227655450709e-16,6.329355769620864709e-14
4.260737101186681031e-14,4.539116869571985233e-16,6.444655202292508835e-14
4.221213125193976207e-14,4.517219748437951980e-16,6.486809749203840943e-14
4.214805913028924350e-14,4.521686261089323037e-16,6.497861173857217938e-14
4.176304268752949256e-14,4.570554656631535572e-16,6.563957789711720124e-14
4.114300107256680783e-14,4.650479550360295523e-16,6.619391774537667222e-14
4.138903236925650484e-14,4.776618551597743264e-16,6.635105269786345461e-14
4.129398918442103334e-14,4.927153456289868017e-16,6.639751415556107896e-14
4.149745521879495551e-14,5.077767938572092785e-16,6.593406487611466743e-14
4.198615464903226572e-14,5.175497672733835738e-16,6.494230440382797021e-14
4.288185815130255859e-14,5.207499558892231812e-16,6.372088386470625014e-14
4.327937435551293889e-14,5.213048948592499746e-16,6.298206891819326880e-14
4.492740676095005741e-14,5.077976795738316138e-16,6.059629225415213978e-14
4.677392370056691598e-14,4.886474947588036283e-16,5.836552766147276746e-14
4.772504924833319574e-14,4.779289948022939456e-16,5.791311582970298932e-14
4.754209157437349447e-14,4.638429775938372883e-16,5.798030632383509256e-14
4.699484332682499344e-14,4.484146162641269018e-16,5.801326474612583886e-14
4.624149761947263597e-14,4.402839758909570107e-16,5.859018483594366869e-14
4.474302039055445028e-14,4.384161251983709471e-16,6.020339025131646234e-14
4.355593500021030955e-14,4.356923129694848124e-16,6.149843166943381540e-14
4.287348622151245927e-14,4.332829487799081560e-16,6.239380134031678135e-14
4.166427388367458013e-14,4.385695495356744273e-16,6.434978470417765838e-14
4.106554496775340086e-14,4.438746749780301241e-16,6.547485991052407020e-14
4.066503873544973556e-14,4.541230504944275599e-16,6.634980051314722901e-14
4.033452227817297615e-14,4.645435915696736499e-16,6.676265278522607390e-14
4.038692345780299763e-14,4.824123435685691464e-16,6.668356969556426416e-14
4.053213063806136492e-14,5.000663723801134762e-16,6.688280089865032713e-14
4.123932059824681544e-14,5.084198414840331546e-16,6.553598844771232119e-14
4.208945974305197015e-14,5.124422304915340958e-16,6.413629308756423908e-14
4.370823625316305250e-14,5.048240836156572257e-16,6.159573489427801185e-14
4.556730248367605539e-14,4.888094220471585926e-16,5.912744398485600594e-14
4.778242367243166693e-14,4.631461273044062272e-16,5.623281152190561901e-14
4.951364723745307889e-14,4.538317163335627609e-16,5.615490191707355982e-14
4.898381779113359831e-14,4.371214850548131816e-16,5.620587697786034601e-14
4.646618404522030489e-14,4.265667267382952813e-16,5.775124390997076021e-14
4.307202981318218791e-14,4.367079083167315410e-16,6.220195490147414837e-14
4.104043092738841366e-14,4.432505834336984277e-16,6.515783532236971468e-14
4.023183613589889211e-14,4.378204130989030094e-16,6.533196034623470994e-14
4.064496593244595297e-14,4.404844651000467374e-16,6.526559853496624346e-14
4.084277612397778824e-14,4.446053124818059058e-16,6.497312701896821577e-14
4.115447490592805527e-14,4.563217290268405505e-16,6.502629851713055854e-14
4.109968962716607434e-14,4.709753680693680093e-16,6.506020828226261369e-14
4.054061058935187402e-14,4.869326714681183820e-16,6.502838321850183246e-14
4.124794316797954785e-14,5.060626759247206946e-16,6.521482473182551374e-14
4.150762215426443551e-14,5.198962730544750539e-16,6.546395901302305211e-14
4.286635291771762813e-14,5.193709556453747213e-16,6.364416129068111604e-14
4.445659332205954094e-14,5.152189313440473200e-16,6.258842926181577814e-14
4.438375122860600470e-14,5.062457552611338324e-16,6.267951122095969715e-14
4.360380066114026268e-14,4.902287281400490133e-16,6.268900035076089182e-14
4.222810664018834251e-14,4.822789421798912024e-16,6.442100474681774981e-14
4.059583013236868739e-14,4.740118864342145429e-16,6.647876412692045541e-14
3.940616986943615649e-14,4.546837146895716437e-16,6.639867721082597179e-14
3.947138146965813311e-14,4.528541813054497124e-16,6.619732499588085245e-14
3.980079421441217364e-14,4.380667270655726571e-16,6.641270036808979157e-14
3.945167679529678558e-14,4.316995399394244340e-16,6.617319568182990735e-14
3.964243531909477794e-14,4.346840897518300274e-16,6.583275463335896959e-14
3.981887047222893992e-14,4.413523974147040943e-16,6.602551430764675092e-14
3.943300559648243509e-14,4.457964969778170793e-16,6.608801804495058433e-14
3.911296047770954586e-14,4.583532750309137284e-16,6.642766289630921821e-14
3.865321598152055436e-14,4.688094469298051454e-16,6.671522069233528632e-14
3.904156236579767926e-14,4.837936273283565440e-16,6.691973877850350567e-14
3.984567819344893042e-14,4.929959403061617149e-16,6.565664202290723949e-14
4.132950653797788086e-14,4.969286997978262979e-16,6.343195411252607546e-14
4.175955939718430359e-14,5.032693829777043887e-16,6.286709226416356144e-14
4.212951714956425810e-14,5.024561889189003261e-16,6.240146639140263309e-14
4.307150688475690680e-14,4.894243671865327832e-16,6.095617467045426613e-14
4.428081886972680265e-14,4.711475496221553689e-16,5.937226998639277917e-14
4.581246647768534973e-14,4.484545164562789377e-16,5.722246067143086277e-14
4.624672740033119622e-14,4.378531492015234524e-16,5.720106654629314009e-14
4.582181473994854627e-14,4.241633184389692216e-16,5.755330890987099659e-14
4.429425692391233693e-14,4.205452901636241091e-16,5.954387796662426726e-14
4.143348422857067767e-14,4.291111999785756877e-16,6.360732540966978298e-14
3.917471412489887232e-14,4.391932052460219106e-16,6.743869444393038518e-14
3.853964228592951442e-14,4.422634999302795590e-16,6.854369594798947383e-14
3.779750155092302157e-14,4.512952627481445023e-16,6.975447836906913715e-14
3.746473296223355428e-14,4.576715874965117655e-16,7.003180553125411287e-14
3.790352478758918366e-14,4.708945404438689737e-16,7.011829023982556754e-14
3.813624007073833496e-14,4.847419467542283620e-16,7.028841086249923288e-14
3.870445783455104802e-14,4.987093507143706344e-16,6.971169745312669360e-14
3.947417871226401961e-14,5.123956132007425831e-16,6.916470829748733919e-14
3.963232956664407144e-14,5.280787181064836874e-16,6.939710293171460711e-14
3.961571695877889430e-14,5.406246264890356539e-16,6.966971641811867901e-14
4.049835674820727752e-14,5.367844129227281869e-16,6.800517466176223929e-14
4.194085002366880661e-14,5.200387961421631929e-16,6.540995679749761070e-14
4.266884971272027952e-14,5.036980888224373788e-16,6.375035180342783363e-14
4.309462558201814553e-14,4.845299079789475539e-16,6.235083930329043765e-14
4.365311661341463280e-14,4.709732832204031020e-16,6.219168183633702037e-14
4.320488914597576178e-14,4.523896546821557177e-16,6.219651555173125345e-14
4.177792448967536110e-14,4.361516104664150488e-16,6.272425528602807174e-14
4.075040441127886784e-14,4.291415038073071783e-16,6.401150854282947976e-14
4.027984594152119430e-14,4.224763641684565209e-16,6.456930727311095474e-14
3.956305420296200532e-14,4.228908142585201080e-16,6.560449171135179845e-14
3.804464633182276973e-14,4.341663488192248906e-16,6.828249327629140035e-14
3.718320891549202161e-14,4.454763980728594009e-16,7.022215055548155036e-14
3.688201255494723258e-14,4.520591893637683379e-16,7.071503415364204464e-14
3.634879873621925112e-14,4.590560272241710710e-16,7.089720853817499911e-14
3.754275720272035764e-14,4.764658251618770108e-16,7.095474550407412965e-14
3.811386690784001125e-14,4.892444402143949675e-16,7.054744634309402807e-14
3.906906753111384012e-14,5.029470954062392551e-16,6.931148910993349770e-14
4.026966072402532956e-14,5.086922530400230920e-16,6.719002720923416303e-14
4.139971068274469385e-14,5.107933658709758516e-16,6.535827946477897221e-14
4.191894954115986159e-14,5.191414848805621396e-16,6.538096267738956935e-14
4.177586012391955358e-14,5.182769265413144736e-16,6.563727486974273514e-14
4.117723504583329846e-14,5.085271540280881830e-16,6.576603856960869216e-14
4.012619589588312610e-14,5.039678531570420260e-16,6.747309459834259062e-14
3.972644316203226477e-14,4.922375354239606102e-16,6.822364809665044108e-14
3.889878095488292003e-14,4.839476430076767952e-16,6.964566535160647854e-14
3.825325978322700073e-14,4.769785227859126578e-16,7.111091989756369564e-14
3.800841804908153201e-14,4.658423789981294512e-16,7.124356730084594231e-14
3.768676865209559428e-14,4.539217282671781488e-16,7.158435556254190025e-14
3.821320453863704652e-14,4.486176017001307563e-16,7.142328945242833427e-14
3.846106421311951916e-14,4.463898819122241408e-16,7.166481959070257145e-14
3.759350473485125390e-14,4.434847446210916613e-16,7.196742966936368476e-14
3.726430351414996397e-14,4.459117641456232695e-16,7.215078299104377025e-14
3.726169884516009125e-14,4.534893935435036375e-16,7.241086137735918119e-14
3.731136146487276723e-14,4.635080704414884358e-16,7.223265914964055824e-14
3.767650457842306540e-14,4.733064080015178763e-16,7.143535958401497592e-14
3.834239145765292972e-14,4.816083078798473326e-16,7.012260720172099735e-14
3.889578050425756064e-14,4.921886119910502844e-16,6.948135781151055290e-14
4.019707601592908125e-14,4.961157456612486913e-16,6.746520108324948967e-14
4.135930175008687671e-14,4.988001996494577283e-16,6.582359152495702609e-14
4.248605841086352368e-14,5.030133054445738631e-16,6.479711837131774990e-14
4.263060336132057438e-14,5.050161516465601531e-16,6.450332834386581600e-14
