# Flux (atmospheric extinction and telluric absorption corrected), Flux uncertainty (atmospheric extinction and telluric absorption corrected), Sky flux (atmospheric extinction and telluric absorption corrected)
3.548913692497740349e-16,5.598978798693647066e-16,7.980413405473528293e-14
3.998217227905759698e-16,5.639862397873421375e-16,8.029844978605240029e-14
5.197964167207594900e-16,5.411906805199290521e-16,7.672175908078784394e-14
4.731544278914664049e-16,5.461117155064180343e-16,7.766690169552989563e-14
4.505618315742102302e-16,5.521858667171944502e-16,7.892308803493772089e-14
6.389291451134341226e-16,5.945490576284121977e-16,8.484751593359193947e-14
5.897288036125440820e-16,6.058185921668804166e-16,8.651759023451626668e-14
5.553322889358375597e-16,6.510590944369749224e-16,9.310831943702476375e-14
3.728065570059730636e-16,6.570436833705947352e-16,9.404572848385481589e-14
3.726370790437772837e-16,7.145008815477271627e-16,1.021263097467671150e-13
3.318980177907484831e-16,7.238844186798193188e-16,1.036526263852640523e-13
9.540495739443235526e-17,7.502110593944122134e-16,1.077592714530321762e-13
2.921225045200443487e-16,7.603119544809844153e-16,1.086003928755258502e-13
2.129497632078710287e-16,7.668530154617137563e-16,1.099452876980757480e-13
7.476782561385551757e-17,7.726854512145679866e-16,1.108518532943500329e-13
2.847465273949965258e-16,7.196199292787958087e-16,1.032104534784019792e-13
3.017871960801098121e-16,7.237302044687391491e-16,1.036768691192491576e-13
2.577340342044369447e-16,7.177135854611561797e-16,1.031107333126000958e-13
1.221526689067624496e-16,7.222680787711917138e-16,1.044081341221644151e-13
2.170507262651053198e-16,7.239344695994362479e-16,1.044622888041142775e-13
2.530312218647758879e-16,7.323343736094954037e-16,1.053924503423972443e-13
1.979645319692379535e-16,7.034357952707213008e-16,1.013888070644827820e-13
2.818238442933118362e-16,6.787548228175528557e-16,9.770668084507792187e-14
2.172065236175351356e-16,6.658227875616503977e-16,9.518966881468985765e-14
3.522715846427232331e-16,6.714556477955833842e-16,9.535870294692582664e-14
3.372261964083805936e-16,6.766448445553214759e-16,9.612662329677865991e-14
3.968929360577623284e-16,6.956661592007724990e-16,9.849397256211553214e-14
4.046549336070879639e-16,7.059962916415920435e-16,9.977127586139422127e-14
3.699190780040880569e-16,7.174512438614032581e-16,1.010434939493286177e-13
3.477143416966649674e-16,7.252778085075164086e-16,1.026301813376151497e-13
2.276590024535486826e-16,7.321036939107945337e-16,1.039880899941910653e-13
3.338859322136186726e-16,7.431542342898915552e-16,1.052910178429475930e-13
4.637133593208500059e-16,7.547892525206207457e-16,1.065989388983313572e-13
4.903445866233563874e-16,7.680423321145334986e-16,1.086372346664922818e-13
3.679660942084946897e-16,7.833423052675459267e-16,1.111620340052935245e-13
4.879515477109699907e-16,7.973488498661943395e-16,1.130836578307404205e-13
6.149951810112945499e-16,8.126878977974543833e-16,1.154711478921681487e-13
5.814074979036853410e-16,8.584062091853482455e-16,1.222976963929091297e-13
7.299519850586655111e-16,9.053188917282174293e-16,1.293049337269314907e-13
7.523405619252376316e-16,9.316288333944338913e-16,1.336028985639078421e-13
8.085926256435454407e-16,9.809155926189008402e-16,1.403434463494666269e-13
6.699400937117050222e-16,1.005604615948827863e-15,1.437443263066266923e-13
3.972893250996898969e-16,1.036520514124827885e-15,1.477618401272707698e-13
3.962582864615302580e-16,1.082479652853209762e-15,1.537036655241057626e-13
3.837943126372811078e-16,1.108340766500768666e-15,1.571362482752475991e-13
3.573498975668786389e-16,1.143274113126685092e-15,1.620231406896440293e-13
3.254504388505873216e-16,1.167892230557808599e-15,1.654423295436053658e-13
2.464796053678414381e-16,1.185074537294578567e-15,1.677837821544886074e-13
3.329040214452067486e-16,1.186994384442755348e-15,1.679401596819189246e-13
4.481497167019051294e-16,1.136991014461252550e-15,1.609103079216876328e-13
4.166574450140225120e-16,1.114855801835827339e-15,1.575530661461754067e-13
5.621157761131881710e-16,1.086092063067704033e-15,1.532112329869998089e-13
5.946044337800879722e-16,1.063576146519859773e-15,1.502378107232470165e-13
5.140590049158302146e-16,1.062217610763012072e-15,1.502773948042389915e-13
4.745940642951932542e-16,1.057885894075639088e-15,1.497921458327380780e-13
4.964387926113456038e-16,1.056977232025846648e-15,1.500394625630264043e-13
5.001826579582990860e-16,1.061492636123865812e-15,1.510777225216521002e-13
5.530519330130868974e-16,1.072659920193024181e-15,1.527494572445811573e-13
5.164470129264609525e-16,1.086467631205378787e-15,1.547435611575219305e-13
4.575613754304715677e-16,1.100995346610135901e-15,1.566382882139834882e-13
4.652732623614407920e-16,1.122674371246747290e-15,1.594659758999836136e-13
4.537536364970227830e-16,1.150977006780990721e-15,1.636216772735018455e-13
5.462651871447120155e-16,1.178971134725913531e-15,1.679867764095634543e-13
5.907393972251237060e-16,1.210235562448350643e-15,1.730381161318290058e-13
5.055513122033592708e-16,1.287025166110899972e-15,1.842068496165935858e-13
3.348915747386378264e-16,1.442895822083297046e-15,2.060881704097367999e-13
2.268105221269864171e-16,1.564711786639831997e-15,2.231043509474655836e-13
4.316175024705861443e-16,1.687413816710335288e-15,2.399106911516361484e-13
6.414898071451449558e-16,1.863839068970242372e-15,2.642983924626249221e-13
3.976006507101578041e-16,1.892527272302262258e-15,2.686126917490763450e-13
1.495341285424833914e-16,1.923228419160361088e-15,2.735330384441117437e-13
2.308925397375562094e-16,1.952675473320294682e-15,2.774221370001168585e-13
2.461062824703381874e-16,1.941079034630129701e-15,2.764167837241854710e-13
2.749125505236898465e-16,1.904027052533419339e-15,2.710634198983412227e-13
5.190761920157019619e-16,1.877842155133060884e-15,2.667817131224997876e-13
5.287382563976230983e-16,1.758276334150468508e-15,2.502462280956095040e-13
2.250146503853694808e-16,1.739401649625288035e-15,2.487559148868927719e-13
3.398425631021391050e-16,1.757290561974100455e-15,2.508413746469868962e-13
2.715167356571916567e-16,1.777550521664312870e-15,2.528665816295540328e-13
3.415574552252156836e-16,1.759696019481601342e-15,2.512759303885180891e-13
3.738143194227209229e-16,1.781856515316770610e-15,2.540057394568986550e-13
4.598914791980670722e-16,1.801655466808212571e-15,2.560206551968225559e-13
3.521211995864521161e-16,1.795205551412432031e-15,2.557760524679580703e-13
2.572881320657258612e-17,1.802661174204169681e-15,2.574191167554823806e-13
1.955007438048841453e-16,1.746293942213774149e-15,2.492799349579378021e-13
1.807112548568422341e-16,1.706639673681632501e-15,2.441399088152112820e-13
1.031270053398738390e-16,1.732450944006793755e-15,2.478719231189581509e-13
4.122021350506134466e-16,1.766128409929422642e-15,2.519672535382411530e-13
4.479682694355459383e-16,1.794700817469209975e-15,2.563806033011777160e-13
2.150639710559826313e-16,1.828519252634728880e-15,2.620663062194115853e-13
6.594239323960636871e-16,1.907845824513460956e-15,2.718432602430035653e-13
5.400161220230589909e-16,2.013440648188443366e-15,2.876858209778291946e-13
7.248882254717347344e-16,2.054298293841943300e-15,2.940006091311041078e-13
4.173617591830774095e-16,2.229512057891635359e-15,3.193960343729981513e-13
4.809988872770264234e-16,2.685390241121264008e-15,3.838525732452617882e-13
3.806477485554406649e-16,2.778437062971498986e-15,3.969071581907931577e-13
3.469722813046143483e-16,2.920858906646752757e-15,4.179118020059541451e-13
2.472658207312478156e-16,2.970670428422475141e-15,4.248086075197236918e-13
1.493473181134478132e-16,3.132542782868934970e-15,4.477229044908265964e-13
4.241609353947582272e-16,3.075714810128505402e-15,4.391014974555561099e-13
4.286552847496438576e-16,3.128844108769354333e-15,4.470126845340025166e-13
3.575131175936900970e-16,3.178659248274559648e-15,4.549455566690548830e-13
-1.438734031668144720e-16,3.071099831947477659e-15,4.418743749107237814e-13
5.036149324528663619e-16,3.122706915716949505e-15,4.476987778098304059e-13
5.472541884412025712e-16,3.149437276712842100e-15,4.517607994580657786e-13
4.963983631660219888e-16,3.096485614132279385e-15,4.440988300920870702e-13
4.132529102666117920e-16,3.012221950906722552e-15,4.323505692318333083e-13
4.471324131123046540e-16,2.870147307282305548e-15,4.126691756976512432e-13
4.265011022581670246e-16,2.820867121297437311e-15,4.054920068478610131e-13
6.591767995268328265e-16,2.827111978100028056e-15,4.063776672304147880e-13
5.417656148163512351e-16,2.515493727030555480e-15,3.623038520293618515e-13
4.045661898762934267e-16,2.476900006122742019e-15,3.569838543589794574e-13
4.003943110988027742e-16,2.510186866843744289e-15,3.623744220312889991e-13
4.909112299717158843e-16,2.552477452925823645e-15,3.682739722326805665e-13
4.217835814182725296e-16,2.559009697879890759e-15,3.697189738846302758e-13
6.569752218900446135e-16,2.553971234178141180e-15,3.685431655803346426e-13
5.701415094360688344e-16,2.550072352737012086e-15,3.680826258371803734e-13
5.709064615505936612e-16,2.580699483395354762e-15,3.730841533980780342e-13
8.703932827546733201e-16,2.662349508294715488e-15,3.849539054663978549e-13
8.459891071578845641e-16,2.795657885040510117e-15,4.047085350766334992e-13
1.003144876355098830e-15,2.882504983575062097e-15,4.171432379753688220e-13
7.349983480626024962e-16,3.013900711140961275e-15,4.368912989663875017e-13
6.704905453681190575e-16,3.227879170388212705e-15,4.684657999986411104e-13
4.830447098633665262e-16,3.378032858278619978e-15,4.917225413082580537e-13
3.178614304364645518e-16,3.903392429561646626e-15,5.701746552510040635e-13
2.423027659667507235e-16,4.522478047164451736e-15,6.609767632966238275e-13
2.956182382672753844e-16,4.780044998462836046e-15,6.979121715591280206e-13
5.994409214288511024e-16,4.655653301810618820e-15,6.798977360878869450e-13
5.270991729599381298e-16,4.532279209768195297e-15,6.629969428100209668e-13
5.081186328485994197e-16,4.603858766911447893e-15,6.731875234743376246e-13
4.886295565677077096e-16,4.644342706840490151e-15,6.791029809039430622e-13
2.444451120445465717e-16,4.675711574035437009e-15,6.849832223074216075e-13
2.267761924248570587e-16,4.705333412131310135e-15,6.905142173074966378e-13
2.141477637017520317e-16,4.525183163783941060e-15,6.653983487839904064e-13
4.184085204373296938e-16,4.224282858215305899e-15,6.217380651456698664e-13
7.368724722747596315e-16,4.036144089611020773e-15,5.935948385545430620e-13
6.407017596688328557e-16,3.950008092445937404e-15,5.813541750657794668e-13
2.250675087674910497e-16,3.947612452147376235e-15,5.837157973395478004e-13
3.989755804361525503e-16,3.874021239699465650e-15,5.731275327535703909e-13
5.605866420283468853e-16,3.795099865158526828e-15,5.608006091409176224e-13
7.222975151169115294e-16,3.653340982170093379e-15,5.408726000574797458e-13
3.467548818008227905e-16,3.614655875021747517e-15,5.368398555184184042e-13
4.529706533510228717e-16,3.685589046453066971e-15,5.471032590303576259e-13
5.308307305489408478e-16,3.849618945055481985e-15,5.713701735292341149e-13
2.456435372825037396e-16,4.220270023711525320e-15,6.274363331043743483e-13
3.639956152076223220e-16,4.310836938879383061e-15,6.405558442559840914e-13
3.606729031814419834e-16,4.465589699991590850e-15,6.618005687968428306e-13
6.400057653649574198e-16,4.796429741375978295e-15,7.159418096989196781e-13
7.416555353169873079e-16,4.883346518473133486e-15,7.302393786295394517e-13
1.138105852467053842e-15,4.998161556720608644e-15,7.457077921060660760e-13
-8.640245475095864406e-17,5.253874433153880401e-15,7.877546404195603283e-13
6.459145447627415512e-16,6.015611205845668873e-15,9.027851541426874792e-13
5.193537879191664255e-16,6.280102687984599165e-15,9.438453916725042146e-13
1.522988485750975712e-16,6.390852499831259149e-15,9.626871287844453770e-13
7.221643738599486579e-16,6.467992684585592355e-15,9.755523276967777747e-13
3.808999087851938001e-16,6.578103183566654287e-15,9.942727602751371356e-13
-5.781234310721043601e-16,6.715846963484772750e-15,1.015356328224632681e-12
1.839572366628359975e-16,6.840978507359188383e-15,1.033529512618452487e-12
3.525505235340443810e-16,6.984659286412982719e-15,1.055659498413922455e-12
2.045355940886064634e-18,7.141598444344434706e-15,1.082301382677576546e-12
4.063910044381961889e-16,7.292743590905869090e-15,1.104141756759120562e-12
6.533391768296604488e-16,7.438419735132010284e-15,1.125803233955044743e-12
6.370927755519600173e-16,7.592332782828270213e-15,1.148147542842326298e-12
2.344637211993509274e-16,7.509096411009567952e-15,1.140530305964374053e-12
4.990979336962012066e-16,7.064322246185150673e-15,1.074241074554072596e-12
6.816749013860641057e-16,6.866816518489861146e-15,1.043931359197255176e-12
5.422966718664923956e-16,5.956697721996221549e-15,9.060548276110893277e-13
3.107744672079162660e-16,5.502117457819803837e-15,8.385698524604442332e-13
1.057417261131338392e-15,5.523079628933698167e-15,8.404670604494503342e-13
1.374638440384901874e-15,5.471064600877856407e-15,8.319953112622284280e-13
1.774683406283514612e-15,5.589682750734639380e-15,8.515258072128580341e-13
1.011205689842615450e-15,5.723531055223904704e-15,8.753994529397337301e-13
1.669807058138981029e-15,5.970363045676170244e-15,9.122136141236625177e-13
1.962590733367560503e-15,6.027718748612277987e-15,9.197850313826116540e-13
9.749791794443658887e-16,6.181159509436626042e-15,9.457599410758930692e-13
5.344035974840738937e-16,6.551755638828090904e-15,1.004554213638651680e-12
1.010242390418591277e-15,7.046211650839508404e-15,1.080105656243976733e-12
8.794384817165865000e-16,7.356347908140292853e-15,1.129817071637753405e-12
1.045556023662676746e-15,7.652426455872761225e-15,1.178348542120351896e-12
2.632232961115069520e-16,7.938389957113501158e-15,1.225237904606069753e-12
9.526670481090590891e-16,7.995359468675732803e-15,1.233116658439778503e-12
2.315466168245604145e-15,8.140654264783872898e-15,1.253520777487046282e-12
1.084349805176661253e-15,8.692581629550684784e-15,1.340679074397802790e-12
2.243812726017277327e-16,9.440673194140019976e-15,1.458580310267936531e-12
2.651358634480947574e-16,1.055378909343636569e-14,1.631976618220847096e-12
1.289726204112189163e-15,1.180004749151423288e-14,1.822613247086298604e-12
1.262146516195876495e-15,1.126100875577371613e-14,1.739932914135905064e-12
2.165155445152519053e-15,1.087593688872767893e-14,1.683841319986963966e-12
2.169630433136454591e-15,1.308754365321963777e-14,2.032150471335629318e-12
8.830107945131072394e-16,1.312918660264452650e-14,2.042967983885023801e-12
-2.426751133339852512e-17,1.283692335926203535e-14,2.001049455948864787e-12
3.703400860316053775e-17,1.323890965590481760e-14,2.065558339779105322e-12
2.039002459144480497e-15,1.446283565242551826e-14,2.260260435039615643e-12
5.531296464942330042e-17,1.588367581316223112e-14,2.489721087904573552e-12
-8.199261750133516600e-16,1.365638587546605920e-14,2.139956765489415235e-12
-7.102665406395715764e-16,1.340116215606000169e-14,2.107317277267094449e-12
1.244017167324271141e-15,1.828944126383181593e-14,2.885001525581234126e-12
8.796989895404438148e-16,1.825855623820125249e-14,2.882862270753078027e-12
-7.143579148368116148e-16,1.336505706520236809e-14,2.109889509445035126e-12
1.319985112633694835e-15,1.369948131691964614e-14,2.162113149801032936e-12
2.436749961372432999e-15,1.967750041992947572e-14,3.107886210554279179e-12
1.932715374100319936e-15,1.860809806014646695e-14,2.936939678001331571e-12
-4.838872999643424546e-16,1.449632995666818230e-14,2.302925784706916170e-12
5.482464441692081263e-17,1.451482244682955600e-14,2.302657020277227342e-12
9.557551063722019175e-16,1.477960432116692388e-14,2.346086266658744250e-12
-1.273899298666774545e-17,1.451746338511791184e-14,2.315437890244932290e-12
-1.216883707393020095e-16,1.400338526143080417e-14,2.238505365056758394e-12
2.019161368175728004e-15,1.364477235741593446e-14,2.173274772484227928e-12
2.715465555415566341e-15,1.436300299366095076e-14,2.288011212296414165e-12
3.855258591488106927e-15,1.545521295800517745e-14,2.462607484025458441e-12
1.939307717005292279e-15,1.536550793116072467e-14,2.458425952926874535e-12
3.740915526271790183e-16,1.642604768008139228e-14,2.639640445513859160e-12
4.716424213007313154e-16,1.710484844226335449e-14,2.751079201022567266e-12
1.532639701025719594e-16,1.649250660047821150e-14,2.652515356692718167e-12
1.085256589150762867e-15,1.635960238700006274e-14,2.634301587078259361e-12
2.107612917173780587e-15,1.507502749187176616e-14,2.430836790078893416e-12
1.621815340817285185e-15,1.436758567963572495e-14,2.319478637415704468e-12
1.479462397106232532e-15,1.452232473810492143e-14,2.344226059141716332e-12
1.338032391311762222e-15,1.489364364892999114e-14,2.405844491149749813e-12
1.925335815164835057e-15,1.514185901889840196e-14,2.451067199720918606e-12
3.023422171044535984e-15,1.470215771767835028e-14,2.381531145280052201e-12
2.140104810279610691e-15,1.438120066705604145e-14,2.333981539241935535e-12
2.651757890058983630e-16,1.462682910222310118e-14,2.384952414999874743e-12
-2.013699042812131640e-16,1.489320229414840442e-14,2.434814684516252985e-12
3.954463966148717403e-16,1.822394935067666354e-14,2.978633847758071143e-12
9.131876931058514127e-17,2.411885078907485163e-14,3.939995491696657211e-12
-4.396360413390856218e-16,2.682472000922537031e-14,4.389435407126824272e-12
-7.445093945207257358e-16,4.480983310737045571e-14,7.375040370402614429e-12
-3.502957787641183652e-15,8.110389742518036597e-14,1.338044788369456568e-11
-3.703554460783955360e-16,8.290539707798018700e-14,1.365960651445909468e-11
1.165288924687996336e-16,8.445987545340774278e-14,1.395767718182952821e-11
5.996943996197046379e-16,7.659751451707194641e-14,1.263093824346001896e-11
-5.781659937842255360e-16,2.751629067605579759e-14,4.550938270677331235e-12
7.590701266743905058e-16,2.562019208076421286e-14,4.238112719112634039e-12
4.994269719246746352e-16,2.616239353541058442e-14,4.337498833339320880e-12
1.380348983866587353e-15,2.664996004600572395e-14,4.441444325643786207e-12
6.560117442315110585e-15,2.725137202056899565e-14,4.527095579402354413e-12
6.062303354417957230e-15,2.331184288461568831e-14,3.877614120755642201e-12
3.326313696093570197e-15,2.208741304542924915e-14,3.696451221544814849e-12
1.302090819336124908e-15,2.289367296570191086e-14,3.843237090757500689e-12
1.277289683049832059e-15,2.339259352362495027e-14,3.928235021524093551e-12
-2.400214461467673340e-15,2.388562738091817221e-14,4.022056226671339199e-12
3.782072084767557363e-15,2.443618272539809995e-14,4.116223424543214914e-12
1.370372203913700094e-15,2.493369992701958457e-14,4.210778515666738904e-12
-1.720076586445760478e-16,3.531480521282029854e-14,5.979222069786993102e-12
-3.414753690397097046e-15,3.991284226850505644e-14,6.784476330174484549e-12
8.470364168157209570e-16,4.455871296811995956e-14,7.546733610471693523e-12
4.251694695029972190e-15,4.237914483914502714e-14,7.174943097038005058e-12
1.838331490846873108e-15,4.135509573069682707e-14,7.043855129993921044e-12
2.708310556428762411e-16,4.947559335519838585e-14,8.435724187136431018e-12
2.830276595438978743e-15,4.188387473665316637e-14,7.145897850021807645e-12
3.521925637095532886e-15,3.116706036785720014e-14,5.331017836260307487e-12
3.596850975814653387e-15,3.238927111211796692e-14,5.558301360162112367e-12
1.549365271964338234e-15,3.571565192100688797e-14,6.142917226764945595e-12
-8.671464474411245972e-16,3.662925629197071082e-14,6.309245620905703455e-12
1.685573450821043733e-15,1.323959216181952172e-14,2.285052647259796763e-12
8.373687246535141759e-15,-1.706440668618641184e-14,-2.938333280574080487e-12
8.197653685110916530e-15,-1.748725461000341131e-14,-3.019345543818180711e-12
-6.056635160875331327e-16,inf,inf
