# Count, Count uncertainty, Sky count
1.452961737065179477e+02,6.485569232240631266e+01,7.367358479129695297e+03
1.543957126190222482e+02,6.490283304385971519e+01,7.372578053209609607e+03
1.624975735955619598e+02,6.485707517091123009e+01,7.352118311751606598e+03
1.549422674401377833e+02,6.478327874498994277e+01,7.340746094028974767e+03
1.400508546735658513e+02,6.453937770908883920e+01,7.296205880089930361e+03
1.233658291998173695e+02,6.427459598657678441e+01,7.246226719173997481e+03
1.500742462184427097e+02,6.428835177045269234e+01,7.223687418628278465e+03
1.410600710264562565e+02,6.404941777280522786e+01,7.173583162390757934e+03
1.348157932777625376e+02,6.394030698798515289e+01,7.152486432618403342e+03
1.244136793421677822e+02,6.381776283837803021e+01,7.132727284567758034e+03
1.109768603159200495e+02,6.359567851380748493e+01,7.091610656951737838e+03
1.242495330966928009e+02,6.360052982632717544e+01,7.080450735283699942e+03
1.035079642044125876e+02,6.356021813856049363e+01,7.094506305576716841e+03
1.396708861056446835e+02,6.357788557888950010e+01,7.059680937803700544e+03
1.632659330109021596e+02,6.373081433955513120e+01,7.073796796706337773e+03
1.215961568122741454e+02,6.369963462228079010e+01,7.108124523289648096e+03
1.557035214135428021e+02,6.376367837127886418e+01,7.089760185729826844e+03
1.281172961967526760e+02,6.380168628494421768e+01,7.125225507437852684e+03
1.148267217150092563e+02,6.384054341141715128e+01,7.148570922700945630e+03
1.293146615046686918e+02,6.381444728535662847e+01,7.128023322231350903e+03
1.303821526696395381e+02,6.373239601920617758e+01,7.105396913683220191e+03
8.872980590678970714e+01,6.358331716914662479e+01,7.110010613882272992e+03
1.011727956248863052e+02,6.342282277877887964e+01,7.058980155589377318e+03
1.063143063942978870e+02,6.333624327839593349e+01,7.032963773014379512e+03
1.184954385832662354e+02,6.329261619029028907e+01,7.010878617401193878e+03
1.160762861811996629e+02,6.321558005111500478e+01,6.995494523563818802e+03
1.356908116759567804e+02,6.319327858529192099e+01,6.970776956916540257e+03
1.556567445970194967e+02,6.325204793175856111e+01,6.966176987859705150e+03
